Time (s),CO (ppm),Humidity (%r.h.),Temperature (C),Flow rate (mL/min),Heater voltage (V),R1 (MOhm),R2 (MOhm),R3 (MOhm),R4 (MOhm),R5 (MOhm),R6 (MOhm),R7 (MOhm),R8 (MOhm),R9 (MOhm),R10 (MOhm),R11 (MOhm),R12 (MOhm),R13 (MOhm),R14 (MOhm)
229548.6982,53.32,237.28,105.84,959.516,0.8373,3.7708,2.6061,11.5116,60.9182,97.4194,63.5596,91.8306,104.5748,82.5343,95.0167,117.9007,100.8283,81.6851,108.4944
229568.4841,53.32,237.28,105.84,959.4173,0.6872,11.8829,12.7303,12.6639,25.3864,30.5545,22.4613,29.0843,90.8999,68.2297,78.2276,103.6582,84.8389,66.3718,89.5393
229588.2489,53.32,237.28,105.84,958.8892,3.3208,-29.8404,-32.3156,-29.8895,-8.036,-21.6132,-23.6202,-22.6123,-4.4251,-4.8564,-4.8101,-1.8518,-3.6097,-2.3789,-3.2109
229608.0328,53.32,237.28,105.84,959.3514,1.1476,181.6403,220.4963,241.2379,84.2042,203.6675,216.0692,218.4254,97.9334,88.1208,91.0299,90.2735,96.3332,76.988,100.729
229627.8075,53.32,237.28,105.84,958.9926,0.8685,67.6182,67.412,124.4366,90.0295,188.8679,180.4296,194.9379,122.1407,103.5438,115.277,123.3477,113.0683,96.8157,126.7571
229647.5691,53.32,237.28,105.84,959.7222,0.5511,17.0937,17.3644,26.6174,64.7001,109.7053,77.8518,104.9743,111.8847,88.539,101.0172,124.796,106.6428,85.886,114.1584
229667.3488,53.32,237.28,105.84,959.7876,3.3335,-33.9784,-38.5874,-37.0917,-6.29,-23.7599,-27.7448,-24.2335,-2.851,-3.399,-2.6554,1.1152,-1.4429,-0.5774,-0.6894
229687.1006,53.32,237.28,105.84,960.2471,1.2563,177.0381,219.9258,237.7474,81.3951,199.6321,211.6347,213.6918,94.6796,84.8176,87.3919,85.8803,92.1783,74.016,96.0571
229706.8608,53.32,237.2796,105.84,959.8378,0.7841,76.6789,77.4164,136.0715,90.8738,195.0838,187.4591,199.8723,126.7057,106.006,117.7363,122.6554,115.6882,99.1169,129.3122
229726.633,53.32,237.2673,105.84,960.1711,0.9008,4.8754,3.1574,14.2044,63.604,106.3535,71.2079,100.9023,105.7375,83.1957,95.3158,116.2715,100.3796,82.2752,109.0659
229746.4134,53.32,237.355,105.84,959.7433,0.4286,14.22,16.0555,17.2833,29.8068,38.8404,29.4225,37.4632,99.5818,75.2564,86.3776,114.4464,94.1809,73.5333,97.344
229766.1815,53.32,237.033,105.84,959.3131,3.3174,-38.2362,-43.8793,-43.3553,-11.8324,-35.0404,-37.5524,-36.9188,-3.2724,-4.795,-3.9697,0.9434,-3.2151,-2.3482,-4.2902
229785.9612,53.32,238.7487,105.84,959.6726,1.3467,170.6124,207.8528,224.2636,76.6732,191.1612,203.6465,207.4908,87.2913,78.8112,81.2066,79.9524,87.2351,69.5623,90.4476
229805.7387,53.32,239.24,105.84,959.6823,0.929,83.0942,85.1544,142.9624,89.6181,194.4486,189.1705,200.13,123.5672,103.3303,114.8116,119.8885,113.1614,96.5554,126.6503
229825.5099,53.32,239.24,105.84,958.6108,0.3318,19.4552,20.1468,33.2682,71.0395,123.9034,90.7671,119.4605,121.4526,96.3087,110.2488,132.5701,112.7856,91.9562,120.9336
229845.2853,53.32,239.24,105.84,959.5757,3.269,-38.5594,-46.6575,-46.3632,-6.6216,-30.1233,-36.1722,-33.6167,1.7511,-0.8432,1.168,5.628,-1.2135,-0.6471,-0.6097
229865.056,53.32,239.24,105.84,961.1351,1.4869,161.3314,202.4074,217.6136,72.852,183.5913,193.9886,199.0757,81.9006,74.8888,76.3654,74.3584,82.3182,65.9086,85.3313
229884.8154,53.32,239.24,105.84,959.7872,0.7822,92.4266,96.5356,154.1155,91.2133,197.7573,196.3508,204.3279,127.0233,107.4436,118.9592,123.4612,116.5682,99.4543,130.6906
229904.5833,53.32,239.24,105.84,959.6499,0.9442,6.9483,4.427,18.2006,66.3568,114.6261,80.5606,109.8258,105.446,83.8751,96.4453,116.3272,100.6231,83.1703,109.4656
229924.3655,53.32,239.24,105.84,960.0081,0.269,13.0194,16.2935,18.5824,32.9614,43.0779,32.427,41.9347,105.8327,80.3392,92.1435,119.6417,98.3799,77.6524,104.2968
229944.1315,53.32,239.24,105.84,959.5587,3.1749,-37.5958,-47.3745,-48.1166,-12.6402,-37.9818,-42.1884,-41.6121,2.9074,-0.8906,1.0347,4.3916,-1.4012,-1.1116,-0.8261
229963.8855,53.32,239.24,105.84,959.5527,1.6109,146.3465,189.2366,201.1684,67.3845,166.2027,181.3041,183.5152,73.5862,67.9115,69.1884,68.6027,75.5374,60.3283,77.8797
229983.6428,53.32,239.24,105.84,960.0879,0.944,100.0517,105.8737,162.5227,89.4602,198.0258,197.8249,206.4041,122.8543,104.0303,114.7854,117.6124,112.3644,94.8126,125.3823
230003.4034,53.32,239.24,105.84,959.6817,0.2652,19.911,20.009,36.8415,74.2727,134.318,100.8698,131.7054,127.1541,98.8105,114.4118,137.4876,119.7142,97.7776,128.6292
230023.176,53.32,239.2392,105.84,959.8101,3.1811,-37.155,-45.8519,-46.0708,-4.495,-26.7648,-35.7109,-31.0896,10.7464,3.1925,5.7439,12.2406,6.2779,5.0312,7.1802
230042.9595,53.32,239.2285,105.84,959.7583,1.7317,141.5664,177.38,185.8447,61.6178,158.4403,170.9684,172.7686,69.485,62.8204,63.7827,61.6934,69.6067,55.6742,71.8949
230062.7368,53.32,239.3247,105.84,959.3467,0.7835,110.2745,117.5309,173.4626,91.5485,202.5319,205.5926,211.0332,129.108,108.018,119.552,122.6174,117.8003,99.6709,131.0702
230082.5296,53.32,238.9449,105.84,959.2446,0.9474,9.6039,6.5568,23.7498,69.3531,125.4192,90.9558,120.6131,107.6781,85.5903,98.5919,116.065,101.5297,84.4236,110.4525
230102.2283,53.32,240.4015,105.84,959.2275,0.2426,11.6977,14.165,16.8362,35.2778,46.1644,33.5603,44.9491,106.6829,82.4164,94.7428,124.2101,103.2882,81.5481,109.5003
230122.2302,53.32,241.2392,105.84,959.7103,3.031,-35.7682,-44.1637,-45.1078,-10.768,-35.8183,-40.1246,-40.2157,9.0348,3.4418,6.0778,14.1822,6.6131,5.0041,7.4478
230142.1697,53.32,241.24,105.84,959.9606,1.7722,132.5518,166.0214,173.3964,57.646,147.0767,159.3366,163.8069,63.083,57.9067,58.6028,57.2392,65.052,52.0435,67.0383
230161.929,53.32,241.24,105.84,959.6332,0.9393,115.0619,124.2986,178.5981,89.4388,200.8435,204.445,208.2711,123.2996,103.9249,114.8299,115.4462,111.9161,94.9345,125.0134
230181.7055,53.32,241.24,105.84,959.6632,0.2561,19.4896,18.7966,38.8057,77.0238,140.3884,107.3753,137.8279,128.9813,102.0285,117.6297,140.1745,121.4986,99.7732,131.4796
230201.4809,53.32,241.24,105.84,959.2457,2.8561,-31.7786,-40.1981,-41.5311,0.8713,-17.8956,-28.7157,-24.6565,18.8094,12.2361,16.4624,25.5401,13.5051,10.2279,14.0714
230221.2368,53.32,241.24,105.84,959.8399,1.9616,118.3527,150.439,160.0354,52.2953,136.0055,144.2103,150.4447,56.9797,52.2515,52.8219,51.3274,58.307,46.6416,59.9366
230240.9856,53.32,241.24,105.84,959.8671,0.7882,122.8787,134.9912,190.5359,91.4283,206.1747,210.8818,216.3733,127.1693,108.4213,120.2179,121.3744,118.2144,99.7557,131.0967
230260.7544,53.32,241.24,105.84,959.9885,0.9202,12.9231,9.2417,29.6569,71.1911,132.7457,99.6543,128.3084,109.1059,87.7316,100.6993,117.2324,102.3814,85.9763,112.3278
230280.5191,53.32,241.2398,105.84,959.4382,0.2994,8.2749,10.4445,13.5424,36.2959,46.625,32.2647,45.1222,108.5544,82.7961,95.8672,125.7805,104.0384,82.5831,110.6033
230300.2906,53.32,241.2337,105.84,960.0661,2.6388,-28.1691,-35.9085,-38.2669,-6.8742,-28.2397,-33.1585,-32.9267,21.33,13.2944,17.2355,28.2697,14.3905,10.8466,15.1874
230320.0435,53.318,241.304,105.84,959.3783,2.137,103.6529,132.9528,141.4848,45.5319,117.0856,128.9052,132.3874,48.2077,44.7732,44.8184,43.9517,50.8684,40.564,51.8042
230339.8015,53.2655,240.9462,105.84,959.1919,0.9151,133.4276,147.1105,199.9633,90.0504,206.2162,214.1821,215.5336,122.6765,104.0153,114.3965,115.0818,112.7208,94.0787,124.9294
230359.5872,53.0934,242.3151,105.84,958.8365,0.329,19.7091,17.7058,42.2411,78.6658,146.8492,114.3278,143.1292,128.6791,102.982,118.4341,140.4261,121.5486,100.8638,133.4915
230379.3453,55.7426,242.4177,105.84,963.2813,2.5477,-23.9692,-30.996,-32.8245,7.4392,-4.9645,-17.0449,-10.5675,34.7514,24.541,27.603,36.5935,27.3383,21.5766,29.4666
230399.1055,44.7692,241.0339,105.84,947.0397,2.3402,91.7988,117.5883,126.1848,40.0905,105.8059,112.1565,118.9917,43.182,38.9397,38.94,37.3604,44.1378,35.4441,44.9945
230418.8906,10.4394,241.979,105.84,941.1908,0.8001,141.613,156.2118,204.9029,91.2486,208.5444,217.1775,221.1609,125.9807,107.6505,118.5538,119.1091,118.4367,98.0938,129.8175
230438.6761,8.88,243.3095,105.84,961.4366,0.8937,17.4336,13.3157,38.1341,76.186,143.3251,111.4659,140.347,112.5308,90.1312,103.7758,118.2256,104.4931,88.5837,115.0011
230458.4333,8.88,242.8488,105.8402,961.274,0.3804,5.492,6.7945,9.8826,39.942,49.7129,32.2434,47.1388,107.4273,82.9122,96.5215,126.5052,105.2114,85.1105,111.8928
230478.2125,8.88,239.9708,105.8369,960.5121,2.3503,-20.434,-26.2557,-27.0471,-3.5383,-20.0884,-23.2883,-22.5962,35.9612,21.6206,25.8931,38.2915,26.9339,20.7173,28.9128
230497.9875,8.88,236.9462,105.8554,960.0965,2.5046,77.8678,100.1508,100.9769,39.2443,93.4203,97.7898,101.0687,37.919,33.1354,34.732,36.4372,42.6598,36.8982,42.3585
230517.7747,8.88,234.2729,105.7865,960.1319,0.8935,150.0462,168.789,215.409,103.4067,213.5382,219.478,221.451,130.5656,107.0907,123.9138,127.7263,127.3448,112.8229,137.8135
230537.5589,8.88,230.3691,105.682,959.9695,0.4307,22.0531,19.0168,49.6241,93.7601,167.6906,134.6331,166.3569,138.3921,107.907,131.4098,154.4198,138.4439,121.6827,149.5538
230557.3497,8.88,226.2298,105.68,959.9745,2.1551,-15.6255,-21.3066,-21.8379,20.1224,20.0756,1.1551,15.311,48.3356,35.7407,44.6079,60.4384,49.1541,41.4694,52.4598
230577.1298,8.88,222.8212,105.68,960.1549,2.5216,64.6171,86.2127,91.9937,37.1813,84.4541,87.7256,92.2152,37.5373,31.2058,36.9712,37.8562,44.9619,38.8453,43.2538
230596.9078,8.88,220.9976,105.68,959.893,0.8196,158.0664,179.5478,226.4584,112.1625,217.6566,223.8614,227.0068,149.893,121.3332,147.5119,152.8713,148.7114,131.4537,161.4775
230616.6846,8.88,218.2825,105.68,959.9468,0.848,24.2722,19.4381,54.124,95.7656,173.3614,142.4953,170.1282,136.9444,107.3323,135.0852,150.823,137.4992,119.8763,151.1694
230636.4341,8.88,215.0172,105.68,960.1563,0.504,3.8458,4.3454,8.4787,57.6436,84.223,48.1728,77.3906,128.0393,96.8093,126.8085,157.2387,137.2435,115.8585,146.0386
230656.1972,8.88,212.3226,105.6799,959.9435,1.9116,-11.9778,-16.6546,-18.069,6.479,-1.3687,-9.403,-5.3626,56.0857,39.665,52.8123,72.2544,57.9133,48.1057,60.9324
230675.9671,8.88,208.8534,105.6789,960.2646,2.6958,49.2373,68.8518,72.2805,31.364,65.568,67.6885,74.9867,35.1335,27.4822,35.9418,35.9862,40.2012,36.7931,41.2152
230695.7385,8.88,206.7793,105.6898,959.7768,0.867,166.5825,191.5388,233.974,118.262,214.2952,222.9375,228.0944,163.7564,133.2523,165.7483,167.4995,159.389,143.0168,177.0185
230715.5045,8.88,204.8795,105.6471,959.9957,0.5767,28.9287,23.554,63.8616,107.674,186.5555,156.0072,184.6649,166.6648,132.5337,167.8058,184.9069,168.8472,148.744,191.2104
230735.2595,8.88,202.307,105.5162,959.7458,1.6731,-8.5912,-12.681,-11.602,38.9768,58.5932,26.269,46.1743,83.8983,63.3206,83.1746,99.4556,78.1513,64.8331,84.8339
230755.1189,8.88,198.7196,105.551,960.2003,2.8521,42.8078,58.7717,64.3849,29.56,61.3638,61.8395,67.3162,34.3431,26.9091,37.0084,36.6149,42.3757,36.1816,40.5465
230775.1541,8.88,196.6072,105.674,959.8565,0.8697,171.5537,196.3523,241.4916,124.1844,223.9447,224.2511,229.7091,179.8215,148.2747,184.5476,184.3587,173.4287,156.2519,195.912
230794.9406,8.88,194.5889,105.6876,960.1853,0.8217,32.044,25.742,68.8827,107.7352,185.6161,159.2857,181.0529,170.007,135.0724,168.3714,178.6826,161.9908,142.8035,187.4462
230814.711,8.88,192.5695,105.6529,959.987,0.5976,3.6047,3.2566,8.5974,69.9901,110.1188,62.2259,97.8142,152.9932,118.1935,156.6924,180.4906,159.9243,136.4082,178.5338
230834.4947,8.88,190.5132,105.5265,960.089,1.6076,-5.9597,-8.6224,-9.8643,16.2745,16.206,1.4686,11.0839,91.0094,62.3996,83.2401,100.1974,82.0129,70.054,92.2156
230854.2688,8.88,188.457,105.52,960.0172,3.0336,28.6709,41.4456,45.1345,22.1259,43.5918,46.6225,48.7125,29.5023,20.9468,30.2327,28.8201,35.7666,30.2062,33.9181
230874.0378,8.88,186.3985,105.52,960.1668,0.908,177.405,204.6187,244.7718,127.912,225.2153,225.4015,230.5913,190.3495,152.7776,194.2601,191.2431,181.7154,165.5444,207.6527
230893.8217,8.88,184.3151,105.52,960.0247,0.6522,36.3833,29.4602,77.1581,116.3864,192.9142,167.5573,188.1846,191.9018,154.4259,194.6173,204.7296,182.3711,161.6272,213.8982
230913.5986,8.88,182.6252,105.52,960.0406,1.4322,-1.2685,-4.4928,-0.9782,53.9264,85.4589,47.8285,74.189,112.8408,88.5252,114.5177,129.154,109.9941,96.3034,129.2788
230933.3837,8.88,181.9554,105.52,959.776,2.9977,18.7108,30.1338,33.1451,17.9248,36.2942,36.799,40.3177,23.8678,16.0575,25.2359,24.9459,32.1387,26.1734,29.5512
230953.1575,8.88,178.5374,105.52,959.8806,0.9106,181.891,213.1068,246.2533,131.236,224.6129,225.8643,231.175,198.2276,161.4766,205.4287,201.9766,188.4965,172.9585,215.7959
230972.9308,8.88,178.1026,105.5203,960.0471,0.7905,41.7743,34.5666,84.8046,116.188,190.8833,169.8245,188.5211,190.2972,155.1726,193.4554,199.4416,178.3185,159.8414,213.9018
230992.7122,8.88,176.1786,105.5192,959.9469,0.7161,3.8108,2.8844,9.8054,79.1595,127.4927,75.0316,113.2102,164.7689,133.6456,173.3347,191.6979,168.3629,147.1955,197.2792
231012.4634,8.88,174.1118,105.5181,960.0431,1.2136,0.8666,-0.7707,-1.5356,28.0543,36.098,14.7781,28.4934,115.6712,89.7162,118.9372,136.8963,115.2928,101.1324,135.4689
231032.2404,8.88,172.0033,105.5312,959.9117,3.1252,5.2437,13.5411,16.9941,9.4229,18.7553,20.0442,23.5439,15.9985,9.4373,17.1798,18.8131,23.2609,16.5358,20.7473
231052.0384,8.88,170.0739,105.6594,959.7675,0.9392,184.5407,219.631,250.4799,132.9932,226.7112,223.3509,230.1489,207.5221,165.6221,211.5066,204.0656,190.5648,176.0325,220.7146
231071.7773,8.88,169.8213,105.5333,959.7865,0.7416,46.4852,39.0649,92.9461,122.1501,195.7037,175.8163,193.7391,204.5058,168.9329,209.9208,215.7538,190.5243,172.9501,233.8213
231091.6717,8.88,167.8848,105.52,959.7509,1.1022,5.2788,2.7327,7.9866,68.0727,109.3884,67.7165,97.7014,149.4071,119.3961,147.1611,154.6097,136.6369,118.5912,160.817
231111.6904,8.88,165.8664,105.52,960.0497,3.2435,-0.3983,6.2679,10.0065,8.4365,16.5657,15.5719,17.9294,14.9811,9.1477,15.0479,14.6012,20.4252,14.1468,18.1203
231131.4715,8.88,165.6985,105.52,959.8809,1.0132,187.6755,218.6116,250.088,134.2783,227.3115,221.5369,230.8539,208.6839,167.8068,213.5882,210.426,193.6579,181.5392,226.7699
231151.2484,8.88,165.6434,105.52,959.8668,0.7869,51.0756,43.4719,99.5328,121.9584,193.6498,177.3813,192.5574,205.6465,172.0002,210.3007,214.4585,189.1974,173.1149,232.8321
231171.0211,8.88,163.7938,105.52,960.1394,0.7669,4.0727,2.8176,11.5159,85.9881,138.7585,85.4922,124.5466,177.1888,144.5519,185.0509,198.4651,174.0356,152.6506,210.0637
231190.8012,8.88,161.7072,105.52,959.9865,0.9805,6.3146,5.5354,5.1225,36.8968,51.5842,25.0135,42.6417,145.8598,111.2863,144.865,158.6144,135.6463,119.3904,163.2357
231210.5747,8.88,161.4843,105.52,960.3487,3.3424,-11.6134,-7.7961,-4.654,-0.7882,-1.2689,0.5957,2.8031,7.6806,1.6925,5.8182,6.8875,11.3663,7.8942,9.3725
231230.3488,8.88,159.6297,105.52,960.014,1.0578,189.1054,221.7995,249.9997,134.8314,222.5143,221.1594,230.5843,212.4225,167.7014,217.9978,206.1578,195.1393,183.8962,226.9432
231250.1327,8.88,157.5015,105.52,959.9904,0.8019,56.0929,48.4106,107.7536,125.7643,197.2289,181.1462,196.057,214.5767,178.7826,215.3875,222.6341,194.8441,178.3878,240.3676
231269.9293,8.88,157.2272,105.52,959.7292,0.8451,12.4761,10.6021,18.3454,84.2867,136.6714,89.1275,122.6517,170.7745,140.0226,176.3102,184.7454,162.8967,144.7717,199.812
231289.6971,8.88,157.2917,105.52,960.3715,3.2807,-20.1654,-18.5383,-14.7734,-2.4691,-3.2026,-5.4453,-1.1268,5.4638,-0.2636,2.445,4.3233,9.0438,6.0953,6.8423
231309.4814,8.88,155.5064,105.52,959.8404,1.0817,188.9719,224.9394,246.2155,135.0125,224.5635,220.2903,230.7593,193.1248,165.4416,215.1529,208.5658,197.6544,181.1484,227.2538
231329.0736,8.88,153.3526,105.52,960.1727,0.7871,64.4434,57.7532,119.1576,127.2448,194.2776,185.6066,199.6098,204.8921,182.7758,219.8632,217.5819,197.7104,182.6205,246.0985
231348.6136,8.88,153.0022,105.52,960.0869,0.8381,4.747,2.7427,14.3026,92.5709,149.2284,97.9007,135.4115,169.663,151.9849,186.444,198.3206,178.8312,159.9019,220.1415
231368.3378,8.88,153.1561,105.52,960.0878,0.6547,12.7299,13.5177,14.2874,49.7003,73.0428,39.6532,62.007,173.1127,136.15,176.3586,189.5333,162.9481,144.3601,196.1072
231388.0971,8.88,151.4381,105.52,959.9486,3.4253,-30.9513,-33.1627,-30.8599,-13.3124,-23.2899,-23.4773,-21.8601,-1.6359,-5.4746,-6.0822,-3.4068,-1.3866,-3.1914,-1.9397
231407.861,8.88,149.1482,105.52,960.0034,1.2406,183.0569,222.0205,240.9869,131.7816,217.6274,212.3742,222.2253,197.4125,157.8215,208.1935,202.6443,191.4621,178.4483,218.0405
231427.6241,8.88,148.7727,105.52,959.9005,0.8688,73.2782,67.3781,130.8121,130.0786,196.1336,189.5045,199.2929,219.0568,183.8344,220.1942,224.6633,193.9603,182.7007,245.8211
231447.3849,8.88,148.7052,105.52,959.9951,0.5494,18.9941,18.1268,30.8834,102.2237,164.5739,114.508,151.3094,201.4548,165.8749,207.8448,220.4065,192.1193,172.3315,234.847
231467.1621,8.88,148.915,105.52,959.9364,3.3325,-35.3615,-39.8557,-36.94,-10.7922,-18.6379,-24.2441,-19.3591,-4.7163,-4.2736,-4.5596,-2.1146,-0.5439,-2.2679,0.11
231486.9368,8.88,147.3309,105.52,959.9617,1.2567,179.5783,219.4598,236.3127,129.4081,215.1206,210.0211,218.9134,191.4902,153.4628,201.0564,198.3885,188.0173,174.7406,213.0175
231506.6924,8.88,144.9928,105.52,960.1082,0.784,82.521,78.3178,142.9962,132.7667,202.2056,193.2718,202.1524,227.1064,190.8997,229.7815,232.5368,201.8018,190.5092,251.8617
231526.4718,8.88,144.5347,105.52,959.7089,0.9015,6.3416,3.4614,18.6455,98.8882,160.0164,109.5447,145.0197,188.7473,154.9966,193.3022,201.2072,177.9983,161.8232,220.5052
231546.2433,8.88,144.4466,105.52,960.0306,0.4279,14.9896,16.93,19.5481,59.8219,90.1883,50.1186,77.7453,191.3658,152.804,198.6498,216.4173,185.1849,166.0677,226.0945
231566.0179,8.88,144.7134,105.52,959.9864,3.316,-38.7308,-45.2404,-44.8728,-19.0839,-33.5948,-35.7684,-34.3083,-6.2697,-5.573,-6.1936,-2.8149,-3.916,-5.0234,-2.0998
231585.7904,8.88,143.2195,105.52,959.8847,1.348,170.6824,210.3073,224.6531,124.6327,204.0841,199.5991,210.8421,181.8804,144.6758,187.1452,189.8575,180.9681,168.5422,202.6019
231605.5665,8.88,141.2064,105.52,960.0073,0.9289,89.5006,86.9982,152.2244,133.5185,201.3085,192.975,201.6092,222.0864,188.6896,224.9497,224.616,197.8821,186.8168,250.3108
231625.342,8.88,140.2515,105.52,959.8464,0.3313,21.7042,20.7933,38.9762,114.9578,184.2278,130.7527,167.606,222.3193,183.2695,229.2195,241.628,208.4443,187.4364,254.6281
231645.1254,8.88,140.1624,105.52,959.9808,3.2674,-39.8279,-46.9394,-45.5123,-11.0428,-16.7115,-27.157,-25.245,-1.555,0.5854,-0.2054,3.7847,-1.3116,-4.6722,-2.079
231664.8341,8.88,140.5426,105.52,960.173,1.4876,164.8922,201.7508,212.7609,120.2872,189.0195,185.1774,203.8767,175.5345,138.75,184.4775,181.0285,172.1733,162.0835,195.7212
231684.8045,8.88,139.0889,105.52,960.0788,0.7822,99.2607,97.3525,162.5155,140.0454,204.6948,199.4359,209.4854,232.0203,196.8658,236.3952,233.6442,206.5449,196.1407,260.0628
231704.7552,8.88,138.3664,105.52,959.9339,0.935,8.4363,4.7412,23.7908,105.0887,167.4903,119.2663,155.0091,189.8188,158.6999,193.2074,202.814,181.6027,164.393,223.4022
231724.5335,8.88,137.0479,105.52,959.9909,0.2976,14.4757,16.9814,20.3649,66.7236,102.2991,56.696,88.0212,206.5706,165.597,210.2284,229.1225,196.7928,176.237,239.0873
231744.3191,8.88,135.9652,105.52,960.216,3.2603,-39.4463,-47.6939,-47.823,-20.1631,-35.7445,-39.1638,-37.1642,1.6859,-0.0506,-2.6682,1.2631,-3.3334,-4.3385,-0.006
231764.0902,8.88,135.9666,105.52,959.8179,1.6087,155.3524,193.4946,204.4827,115.196,189.9711,183.4373,192.2571,173.4805,133.6086,177.3935,171.8389,167.3789,157.4564,187.8913
231783.8663,8.88,135.8983,105.52,960.1558,0.9444,105.1294,105.5272,172.103,137.5248,205.8979,199.5645,206.7217,229.8296,193.0056,230.2718,228.7205,198.554,190.6566,249.3361
231803.6302,8.88,136.2229,105.52,959.9245,0.2678,22.5472,21.2785,44.9184,123.2686,194.9885,144.464,183.2406,235.671,192.4515,238.0604,252.0985,221.5544,200.941,273.0775
231823.3994,8.88,134.9905,105.52,960.1832,3.17,-38.5038,-47.3827,-47.0501,-7.8456,-11.7633,-27.0257,-19.3309,8.1178,6.1321,6.2456,10.9404,5.77,4.578,12.6268
231843.1708,8.88,134.056,105.52,959.8116,1.6291,148.0233,184.6137,194.2486,109.3231,170.531,175.4669,186.7508,156.1045,124.4396,165.5219,163.066,161.0524,148.1429,176.0045
231862.9265,8.88,132.9394,105.52,960.2118,0.7836,116.7679,119.0175,184.3854,143.3558,212.3934,206.8779,216.4227,239.5045,201.4503,241.6287,240.7313,210.7144,202.2258,264.1324
231882.6973,8.88,131.6548,105.52,959.8086,0.9477,11.9755,7.2124,31.9829,111.7372,176.5178,131.6439,165.6319,193.8668,164.2118,199.7243,207.7873,182.403,167.1008,226.8691
231902.4841,8.88,131.6429,105.52,959.7671,0.2429,12.0945,14.8237,19.4008,73.8457,114.8206,62.4096,98.731,211.0751,170.8447,221.0515,240.5174,207.6524,186.9471,252.1821
231922.2674,8.88,131.5981,105.52,959.6461,3.0335,-35.3499,-44.9978,-46.2134,-15.8015,-29.8095,-35.6642,-33.087,12.612,10.673,12.5825,18.6876,10.6679,8.8426,18.247
231942.0553,8.88,131.8481,105.52,960.2541,1.7724,131.2251,169.1318,177.3869,99.9043,167.1415,158.4518,170.6859,143.3105,112.5048,151.2228,150.0334,147.9449,136.9569,162.2383
231961.7505,8.88,130.9181,105.52,959.8525,0.9396,124.849,131.6778,194.5907,141.6351,211.0784,207.4581,214.4807,228.67,195.5775,231.9344,228.812,202.6895,194.8243,249.9104
231981.7897,8.88,129.4697,105.52,959.9193,0.256,23.4257,21.057,50.9033,132.0195,201.8032,154.4919,191.7788,241.9488,199.5115,246.5986,258.1608,225.8063,205.1851,278.7143
232001.6738,8.88,129.6765,105.52,960.3014,2.8576,-33.7148,-42.3815,-42.6464,0.7791,-2.2172,-18.8934,-8.8276,29.4863,24.793,28.7441,26.2098,16.3903,14.0911,25.856
232021.4487,8.88,128.7986,105.52,959.8513,1.9613,126.5871,159.5013,168.3753,95.877,159.0418,153.807,162.7599,136.4309,107.0641,143.9397,141.8853,140.5893,129.6619,151.9334
232041.2183,8.88,127.3517,105.52,960.1006,0.7882,132.4131,139.4218,203.6906,147.4954,220.9096,214.983,222.7639,245.0165,205.7063,245.3748,245.5783,215.212,207.9868,265.9682
232061.0236,8.88,127.3199,105.52,960.0898,0.92,16.0705,10.5665,41.0979,117.3737,182.9302,141.9234,173.5408,199.8221,170.0186,203.8639,210.5227,185.2,169.3752,228.3576
232080.6992,8.88,127.3174,105.52,959.9114,0.2996,8.4298,10.3776,15.8715,78.841,121.635,65.8253,106.2245,200.5996,175.5918,222.4281,236.3035,209.8392,190.6035,257.6418
232100.2073,8.88,127.3086,105.52,960.1097,2.6384,-26.5987,-34.8937,-37.6345,-6.4058,-13.4753,-25.5372,-22.3058,33.7376,32.7247,40.4297,47.5724,28.7799,23.5632,37.2639
232119.7158,8.88,127.4354,105.52,959.8041,2.1402,98.5887,130.1841,139.5035,79.6605,128.3466,126.4012,139.0589,103.8161,85.6513,117.2026,114.5505,120.2572,110.2516,127.9455
